"invoice_id","branch","city","category","unit_price","quantity","date","time","payment_method","rating","profit_margin","total_price","shift","day_name","unit_price_diff_from_cat_avg"
"4092","WALM005","Fort Worth","Fashion accessories","80","1","2022-12-06","17:48:00","Ewallet","7","0.48","80","Evening","Tuesday","29.88"
"4093","WALM058","Port Arthur","Home and lifestyle","17","1","2021-10-31","20:21:00","Ewallet","4","0.33","17","Evening","Sunday","-33.44"
"4094","WALM022","Mesquite","Fashion accessories","73","2","2022-10-30","15:59:00","Ewallet","9","0.48","146","Afternoon","Sunday","22.88"
"4095","WALM078","Del Rio","Home and lifestyle","61","2","2022-09-21","18:21:00","Ewallet","6","0.33","122","Evening","Wednesday","10.56"
"4096","WALM053","Conroe","Fashion accessories","48","3","2021-10-21","19:23:00","Ewallet","7","0.21","144","Evening","Thursday","-2.12"
"4097","WALM037","League City","Home and lifestyle","38","1","2023-12-03","15:10:00","Ewallet","6","0.48","38","Afternoon","Sunday","-12.44"
"4098","WALM076","Huntsville","Fashion accessories","85","3","2020-12-26","16:01:00","Ewallet","9","0.33","255","Afternoon","Saturday","34.88"
"4099","WALM028","Odessa","Home and lifestyle","53","1","2021-11-05","17:56:00","Ewallet","4","0.48","53","Evening","Friday","2.56"
"4100","WALM007","Arlington","Fashion accessories","58","3","2023-11-30","19:58:00","Ewallet","5","0.48","174","Evening","Thursday","7.88"
"4101","WALM060","DeSoto","Home and lifestyle","43","3","2021-10-27","20:28:00","Ewallet","8","0.33","129","Evening","Wednesday","-7.44"
"4102","WALM048","Harlingen","Fashion accessories","33","2","2023-08-04","16:06:00","Ewallet","6","0.48","66","Afternoon","Friday","-17.12"
"4103","WALM039","Longview","Home and lifestyle","84","3","2023-12-08","18:38:00","Ewallet","7","0.48","252","Evening","Friday","33.56"
"4104","WALM059","Pflugerville","Fashion accessories","34","2","2021-10-09","16:20:00","Ewallet","5","0.33","68","Afternoon","Saturday","-16.12"
"4105","WALM059","Pflugerville","Home and lifestyle","15","2","2022-08-22","16:02:00","Ewallet","9","0.33","30","Afternoon","Monday","-35.44"
"4106","WALM044","Pharr","Fashion accessories","43","3","2022-11-16","18:58:00","Ewallet","5","0.48","129","Evening","Wednesday","-7.12"
"4107","WALM092","Lake Jackson","Home and lifestyle","70","2","2022-12-31","16:18:00","Ewallet","5","0.33","140","Afternoon","Saturday","19.56"
"4108","WALM023","Midland","Fashion accessories","67","3","2023-08-09","16:26:00","Ewallet","9","0.48","201","Afternoon","Wednesday","16.88"
"4109","WALM013","Irving","Home and lifestyle","82","1","2021-11-06","20:33:00","Ewallet","4","0.48","82","Evening","Saturday","31.56"
"4110","WALM001","Houston","Fashion accessories","17","1","2020-12-03","20:33:00","Ewallet","5","0.36","17","Evening","Thursday","-33.12"
"4111","WALM060","DeSoto","Home and lifestyle","43","1","2022-08-16","19:38:00","Ewallet","9","0.33","43","Evening","Tuesday","-7.44"
"4112","WALM005","Fort Worth","Fashion accessories","76","1","2023-08-30","19:30:00","Ewallet","7","0.48","76","Evening","Wednesday","25.88"
"4113","WALM015","Grand Prairie","Home and lifestyle","30","2","2021-08-01","20:07:00","Ewallet","6","0.48","60","Evening","Sunday","-20.44"
"4114","WALM031","Lewisville","Fashion accessories","78","2","2020-10-19","15:51:00","Ewallet","7","0.48","156","Afternoon","Monday","27.88"
"4115","WALM079","La Porte","Home and lifestyle","66","2","2023-10-22","16:04:00","Ewallet","9","0.33","132","Afternoon","Sunday","15.56"
"4116","WALM043","Baytown","Fashion accessories","59","3","2020-08-13","17:05:00","Ewallet","4","0.48","177","Evening","Thursday","8.88"
"4117","WALM024","Carrollton","Home and lifestyle","61","2","2021-10-01","16:11:00","Ewallet","9","0.48","122","Afternoon","Friday","10.56"
"4118","WALM064","Bedford","Fashion accessories","29","2","2022-11-21","18:07:00","Ewallet","5","0.33","58","Evening","Monday","-21.12"
"4119","WALM063","Georgetown","Home and lifestyle","27","1","2023-12-29","15:27:00","Ewallet","8","0.33","27","Afternoon","Friday","-23.44"
"4120","WALM085","Kerrville","Fashion accessories","84","3","2023-11-19","18:43:00","Ewallet","8","0.33","252","Evening","Sunday","33.88"
"4121","WALM007","Arlington","Home and lifestyle","36","2","2022-12-07","18:31:00","Ewallet","8","0.48","72","Evening","Wednesday","-14.44"
"4122","WALM044","Pharr","Fashion accessories","15","1","2020-11-08","15:38:00","Ewallet","5","0.48","15","Afternoon","Sunday","-35.12"
"4123","WALM033","Pearland","Home and lifestyle","41","3","2023-10-04","16:21:00","Ewallet","7","0.48","123","Afternoon","Wednesday","-9.44"
"4124","WALM057","Euless","Fashion accessories","51","3","2021-12-08","19:20:00","Ewallet","4","0.33","153","Evening","Wednesday","0.88"
"4125","WALM094","Alamo","Home and lifestyle","22","2","2021-12-20","17:36:00","Ewallet","6","0.33","44","Evening","Monday","-28.44"
"4126","WALM077","Coppell","Fashion accessories","41","1","2023-12-08","19:46:00","Ewallet","8","0.33","41","Evening","Friday","-9.12"
"4127","WALM012","Garland","Home and lifestyle","77","3","2022-12-20","17:47:00","Ewallet","4","0.48","231","Evening","Tuesday","26.56"
"4128","WALM021","McAllen","Fashion accessories","37","2","2022-09-19","20:18:00","Ewallet","4","0.48","74","Evening","Monday","-13.12"
"4129","WALM037","League City","Home and lifestyle","71","1","2023-08-03","17:14:00","Ewallet","9","0.48","71","Evening","Thursday","20.56"
"4130","WALM007","Arlington","Fashion accessories","44","3","2021-12-01","20:55:00","Ewallet","7","0.48","132","Evening","Wednesday","-6.12"
"4131","WALM064","Bedford","Home and lifestyle","70","2","2023-11-08","15:05:00","Ewallet","5","0.33","140","Afternoon","Wednesday","19.56"
"4132","WALM026","Denton","Fashion accessories","53","1","2021-11-28","17:04:00","Ewallet","5","0.48","53","Evening","Sunday","2.88"
"4133","WALM076","Huntsville","Home and lifestyle","20","1","2023-12-25","16:43:00","Ewallet","9","0.33","20","Afternoon","Monday","-30.44"
"4134","WALM030","Richardson","Fashion accessories","71","2","2021-09-01","18:06:00","Ewallet","4","0.48","142","Evening","Wednesday","20.88"
"4135","WALM092","Lake Jackson","Home and lifestyle","69","1","2023-09-14","20:12:00","Ewallet","4","0.33","69","Evening","Thursday","18.56"
"4136","WALM060","DeSoto","Fashion accessories","26","3","2022-11-09","20:23:00","Ewallet","4","0.33","78","Evening","Wednesday","-24.12"
"4137","WALM012","Garland","Home and lifestyle","42","2","2023-08-03","19:34:00","Ewallet","8","0.48","84","Evening","Thursday","-8.44"
"4138","WALM021","McAllen","Fashion accessories","58","3","2023-08-16","18:37:00","Ewallet","7","0.48","174","Evening","Wednesday","7.88"
"4139","WALM027","Abilene","Home and lifestyle","40","2","2021-09-05","18:50:00","Ewallet","5","0.48","80","Evening","Sunday","-10.44"
"4140","WALM072","Lancaster","Fashion accessories","42","1","2020-08-28","16:54:00","Ewallet","7","0.33","42","Afternoon","Friday","-8.12"
"4141","WALM008","Corpus Christi","Home and lifestyle","85","3","2021-10-15","20:47:00","Ewallet","5","0.48","255","Evening","Friday","34.56"
"4142","WALM078","Del Rio","Fashion accessories","61","2","2021-12-25","18:57:00","Ewallet","5","0.33","122","Evening","Saturday","10.88"
"4143","WALM062","Galveston","Home and lifestyle","83","2","2022-09-06","18:57:00","Ewallet","4","0.33","166","Evening","Tuesday","32.56"
"4144","WALM021","McAllen","Fashion accessories","15","1","2022-09-07","20:22:00","Ewallet","6","0.48","15","Evening","Wednesday","-35.12"
"4145","WALM024","Carrollton","Home and lifestyle","33","1","2022-11-07","15:26:00","Ewallet","4","0.48","33","Afternoon","Monday","-17.44"
"4146","WALM034","College Station","Fashion accessories","80","3","2023-08-06","15:05:00","Ewallet","6","0.48","240","Afternoon","Sunday","29.88"
"4147","WALM034","College Station","Home and lifestyle","28","3","2022-11-30","17:23:00","Ewallet","5","0.48","84","Evening","Wednesday","-22.44"
"4148","WALM001","Houston","Fashion accessories","54","3","2021-11-11","18:08:00","Ewallet","8","0.36","162","Evening","Thursday","3.88"
"4149","WALM096","Eagle Pass","Home and lifestyle","43","2","2023-12-09","16:31:00","Ewallet","5","0.18","86","Afternoon","Saturday","-7.44"
"4150","WALM063","Georgetown","Fashion accessories","47","3","2022-12-05","20:21:00","Ewallet","5","0.33","141","Evening","Monday","-3.12"
"4151","WALM013","Irving","Home and lifestyle","77","1","2023-10-14","18:41:00","Ewallet","7","0.48","77","Evening","Saturday","26.56"
"4152","WALM033","Pearland","Fashion accessories","54","3","2020-10-29","18:54:00","Ewallet","5","0.48","162","Evening","Thursday","3.88"
"4153","WALM022","Mesquite","Home and lifestyle","82","1","2023-08-04","17:15:00","Ewallet","4","0.48","82","Evening","Friday","31.56"
"4154","WALM017","McKinney","Fashion accessories","67","3","2020-08-16","20:09:00","Ewallet","6","0.48","201","Evening","Sunday","16.88"
"4155","WALM080","Nacogdoches","Home and lifestyle","38","3","2020-12-29","16:41:00","Ewallet","8","0.33","114","Afternoon","Tuesday","-12.44"
"4156","WALM097","Alice","Fashion accessories","50","2","2021-08-17","17:34:00","Ewallet","5","0.18","100","Evening","Tuesday","-0.12"
"4157","WALM093","Angleton","Home and lifestyle","18","2","2023-10-23","20:34:00","Ewallet","4","0.33","36","Evening","Monday","-32.44"
"4158","WALM094","Alamo","Fashion accessories","77","2","2020-08-05","16:48:00","Ewallet","6","0.33","154","Afternoon","Wednesday","26.88"
"4159","WALM014","Amarillo","Home and lifestyle","67","1","2021-09-05","15:20:00","Ewallet","7","0.48","67","Afternoon","Sunday","16.56"
"4160","WALM048","Harlingen","Fashion accessories","63","2","2023-08-13","15:43:00","Ewallet","7","0.48","126","Afternoon","Sunday","12.88"
"4161","WALM083","Farmers Branch","Home and lifestyle","59","3","2021-12-08","16:29:00","Ewallet","6","0.33","177","Afternoon","Wednesday","8.56"
"4162","WALM016","Brownsville","Fashion accessories","55","1","2021-10-09","17:02:00","Ewallet","5","0.48","55","Evening","Saturday","4.88"
"4163","WALM090","Brownwood","Home and lifestyle","56","3","2021-10-17","19:08:00","Ewallet","7","0.33","168","Evening","Sunday","5.56"
"4164","WALM006","El Paso","Fashion accessories","33","2","2022-09-23","19:43:00","Ewallet","9","0.48","66","Evening","Friday","-17.12"
"4166","WALM027","Abilene","Fashion accessories","15","3","2023-12-23","16:17:00","Ewallet","7","0.48","45","Afternoon","Saturday","-35.12"
"4167","WALM064","Bedford","Home and lifestyle","58","2","2022-10-25","18:39:00","Ewallet","5","0.33","116","Evening","Tuesday","7.56"
"4168","WALM024","Carrollton","Fashion accessories","16","3","2023-11-15","19:55:00","Ewallet","6","0.48","48","Evening","Wednesday","-34.12"
"4169","WALM006","El Paso","Home and lifestyle","26","3","2021-10-07","18:20:00","Ewallet","5","0.48","78","Evening","Thursday","-24.44"
"4170","WALM007","Arlington","Fashion accessories","53","1","2020-12-28","19:28:00","Ewallet","4","0.48","53","Evening","Monday","2.88"
"4171","WALM060","DeSoto","Home and lifestyle","29","1","2023-10-10","18:11:00","Ewallet","9","0.33","29","Evening","Tuesday","-21.44"
"4172","WALM007","Arlington","Fashion accessories","75","3","2023-10-08","15:42:00","Ewallet","6","0.48","225","Afternoon","Sunday","24.88"
"4173","WALM058","Port Arthur","Home and lifestyle","64","2","2022-09-27","16:05:00","Ewallet","4","0.33","128","Afternoon","Tuesday","13.56"
"4174","WALM026","Denton","Fashion accessories","55","1","2021-09-26","17:41:00","Ewallet","4","0.48","55","Evening","Sunday","4.88"
"4175","WALM039","Longview","Home and lifestyle","31","1","2021-09-18","17:43:00","Ewallet","7","0.48","31","Evening","Saturday","-19.44"
"4176","WALM011","Lubbock","Fashion accessories","42","1","2023-10-23","15:05:00","Ewallet","5","0.48","42","Afternoon","Monday","-8.12"
"4177","WALM090","Brownwood","Home and lifestyle","18","1","2020-11-20","19:31:00","Ewallet","9","0.33","18","Evening","Friday","-32.44"
"4178","WALM001","Houston","Fashion accessories","51","2","2020-08-03","16:50:00","Ewallet","4","0.36","102","Afternoon","Monday","0.88"
"4179","WALM077","Coppell","Home and lifestyle","25","2","2020-09-11","17:04:00","Ewallet","6","0.33","50","Evening","Friday","-25.44"
"4180","WALM045","Missouri City","Fashion accessories","50","3","2022-10-23","15:26:00","Credit card","6","0.48","150","Afternoon","Sunday","-0.12"
"4181","WALM040","Edinburg","Home and lifestyle","21","3","2021-12-24","18:53:00","Ewallet","8","0.48","63","Evening","Friday","-29.44"
"4182","WALM094","Alamo","Fashion accessories","16","3","2021-08-20","17:01:00","Ewallet","8","0.33","48","Evening","Friday","-34.12"
"4183","WALM012","Garland","Home and lifestyle","70","2","2021-09-05","17:24:00","Ewallet","6","0.48","140","Evening","Sunday","19.56"
"4184","WALM043","Baytown","Fashion accessories","71","3","2021-08-11","16:41:00","Ewallet","8","0.48","213","Afternoon","Wednesday","20.88"
"4185","WALM045","Missouri City","Home and lifestyle","51","2","2021-09-06","20:38:00","Credit card","4","0.48","102","Evening","Monday","0.56"
"4186","WALM027","Abilene","Fashion accessories","52","3","2021-08-16","16:22:00","Ewallet","5","0.48","156","Afternoon","Monday","1.88"
"4187","WALM067","Haltom City","Home and lifestyle","65","3","2020-08-27","16:25:00","Ewallet","9","0.33","195","Afternoon","Thursday","14.56"
"4188","WALM047","Flower Mound","Fashion accessories","56","3","2021-10-01","17:48:00","Ewallet","8","0.48","168","Evening","Friday","5.88"
"4189","WALM079","La Porte","Home and lifestyle","60","1","2023-09-25","15:36:00","Ewallet","7","0.33","60","Afternoon","Monday","9.56"
"4190","WALM080","Nacogdoches","Fashion accessories","85","1","2021-11-10","19:02:00","Ewallet","6","0.33","85","Evening","Wednesday","34.88"
"4191","WALM064","Bedford","Home and lifestyle","42","1","2023-12-27","20:56:00","Ewallet","9","0.33","42","Evening","Wednesday","-8.44"
"4192","WALM036","Allen","Fashion accessories","40","3","2023-11-16","15:18:00","Ewallet","5","0.48","120","Afternoon","Thursday","-10.12"
"4193","WALM049","North Richland Hills","Home and lifestyle","73","2","2023-12-17","20:47:00","Ewallet","9","0.48","146","Evening","Sunday","22.56"
"4194","WALM080","Nacogdoches","Fashion accessories","58","2","2023-12-15","17:51:00","Ewallet","9","0.33","116","Evening","Friday","7.88"
"4195","WALM098","Mineral Wells","Home and lifestyle","38","2","2020-08-29","17:56:00","Ewallet","9","0.18","76","Evening","Saturday","-12.44"
"4196","WALM061","Cedar Park","Fashion accessories","83","2","2021-10-06","18:15:00","Ewallet","4","0.33","166","Evening","Wednesday","32.88"
"4197","WALM031","Lewisville","Home and lifestyle","25","2","2023-11-28","15:30:00","Ewallet","9","0.48","50","Afternoon","Tuesday","-25.44"
"4198","WALM010","Laredo","Fashion accessories","53","2","2022-12-11","18:56:00","Ewallet","6","0.48","106","Evening","Sunday","2.88"
"4199","WALM001","Houston","Home and lifestyle","78","2","2020-09-15","17:54:00","Ewallet","9","0.36","156","Evening","Tuesday","27.56"
"4200","WALM030","Richardson","Fashion accessories","48","3","2022-12-16","18:27:00","Ewallet","4","0.48","144","Evening","Friday","-2.12"
"4201","WALM062","Galveston","Home and lifestyle","70","3","2022-08-18","15:11:00","Ewallet","4","0.33","210","Afternoon","Thursday","19.56"
"4202","WALM064","Bedford","Fashion accessories","56","3","2021-10-25","17:17:00","Ewallet","5","0.33","168","Evening","Monday","5.88"
"4203","WALM012","Garland","Home and lifestyle","83","3","2023-08-10","18:40:00","Ewallet","4","0.48","249","Evening","Thursday","32.56"
"4204","WALM067","Haltom City","Fashion accessories","68","3","2022-08-23","19:28:00","Ewallet","5","0.33","204","Evening","Tuesday","17.88"
"4205","WALM039","Longview","Home and lifestyle","52","3","2021-11-04","19:05:00","Ewallet","7","0.48","156","Evening","Thursday","1.56"
"4206","WALM031","Lewisville","Fashion accessories","18","1","2021-10-24","20:36:00","Ewallet","6","0.48","18","Evening","Sunday","-32.12"
"4207","WALM011","Lubbock","Home and lifestyle","66","2","2022-12-20","15:55:00","Ewallet","6","0.48","132","Afternoon","Tuesday","15.56"
"4208","WALM095","Big Spring","Fashion accessories","16","1","2020-10-20","20:37:00","Ewallet","7","0.33","16","Evening","Tuesday","-34.12"
"4209","WALM092","Lake Jackson","Home and lifestyle","26","1","2021-10-10","16:52:00","Ewallet","9","0.33","26","Afternoon","Sunday","-24.44"
"4210","WALM076","Huntsville","Fashion accessories","16","3","2022-10-31","20:45:00","Ewallet","6","0.33","48","Evening","Monday","-34.12"
"4211","WALM040","Edinburg","Home and lifestyle","80","3","2020-12-10","16:36:00","Ewallet","5","0.48","240","Afternoon","Thursday","29.56"
"4212","WALM031","Lewisville","Fashion accessories","24","2","2022-08-28","20:05:00","Ewallet","8","0.48","48","Evening","Sunday","-26.12"
"4213","WALM014","Amarillo","Home and lifestyle","58","1","2023-09-02","18:50:00","Ewallet","9","0.48","58","Evening","Saturday","7.56"
"4214","WALM060","DeSoto","Fashion accessories","52","2","2021-11-03","19:31:00","Ewallet","7","0.33","104","Evening","Wednesday","1.88"
